202232,2021-22,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.23
202232,2021-22,Influenza Hospital Admissions,6,HHS Region,97.0
202232,2021-22,Influenza Hospitalization (Avg 7 Day),6,HHS Region,47.43
202232,2021-22,Average patients with influenza in ICU,6,HHS Region,10.71
202232,2021-22,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.11
202232,2021-22,Influenza Hospital Admissions,7,HHS Region,16.0
202232,2021-22,Influenza Hospitalization (Avg 7 Day),7,HHS Region,14.86
202232,2021-22,Average patients with influenza in ICU,7,HHS Region,0.86
202232,2021-22,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.16
202232,2021-22,Influenza Hospital Admissions,8,HHS Region,20.0
202232,2021-22,Influenza Hospitalization (Avg 7 Day),8,HHS Region,4.14
202232,2021-22,Average patients with influenza in ICU,8,HHS Region,0.0
202232,2021-22,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.09
202232,2021-22,Influenza Hospital Admissions,9,HHS Region,47.0
202232,2021-22,Influenza Hospitalization (Avg 7 Day),9,HHS Region,37.86
202232,2021-22,Average patients with influenza in ICU,9,HHS Region,5.0
202232,2021-22,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.12
202232,2021-22,Influenza Hospital Admissions,10,HHS Region,17.0
202232,2021-22,Influenza Hospitalization (Avg 7 Day),10,HHS Region,16.43
202232,2021-22,Average patients with influenza in ICU,10,HHS Region,2.43
202233,2021-22,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.03
202233,2021-22,Influenza Hospital Admissions,1,HHS Region,4.0
202233,2021-22,Influenza Hospitalization (Avg 7 Day),1,HHS Region,5.86
202233,2021-22,Average patients with influenza in ICU,1,HHS Region,1.57
202233,2021-22,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.11
202233,2021-22,Influenza Hospital Admissions,2,HHS Region,36.0
202233,2021-22,Influenza Hospitalization (Avg 7 Day),2,HHS Region,42.29
202233,2021-22,Average patients with influenza in ICU,2,HHS Region,5.71
202233,2021-22,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.2
202233,2021-22,Influenza Hospital Admissions,3,HHS Region,61.0
202233,2021-22,Influenza Hospitalization (Avg 7 Day),3,HHS Region,41.86
202233,2021-22,Average patients with influenza in ICU,3,HHS Region,5.29
202233,2021-22,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.18
202233,2021-22,Influenza Hospital Admissions,4,HHS Region,122.0
202233,2021-22,Influenza Hospitalization (Avg 7 Day),4,HHS Region,110.86
202233,2021-22,Average patients with influenza in ICU,4,HHS Region,49.14
202233,2021-22,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.07
202233,2021-22,Influenza Hospital Admissions,5,HHS Region,36.0
202233,2021-22,Influenza Hospitalization (Avg 7 Day),5,HHS Region,497.43
202233,2021-22,Average patients with influenza in ICU,5,HHS Region,65.71
202237,2021-22,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.07
202216,2021-22,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,1.98
202223,2021-22,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,1.08
202233,2021-22,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.26
202223,2021-22,Influenza Hospital Admissions,4,HHS Region,722.0
202223,2021-22,Influenza Hospitalization (Avg 7 Day),4,HHS Region,403.29
202223,2021-22,Average patients with influenza in ICU,4,HHS Region,69.14
202223,2021-22,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.18
202223,2021-22,Influenza Hospital Admissions,5,HHS Region,93.0
202223,2021-22,Influenza Hospitalization (Avg 7 Day),5,HHS Region,545.71
202223,2021-22,Average patients with influenza in ICU,5,HHS Region,72.86
202223,2021-22,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.4
202223,2021-22,Influenza Hospital Admissions,6,HHS Region,171.0
202223,2021-22,Influenza Hospitalization (Avg 7 Day),6,HHS Region,115.57
202223,2021-22,Average patients with influenza in ICU,6,HHS Region,24.29
202223,2021-22,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.26
202223,2021-22,Influenza Hospital Admissions,7,HHS Region,37.0
202223,2021-22,Influenza Hospitalization (Avg 7 Day),7,HHS Region,28.71
202223,2021-22,Average patients with influenza in ICU,7,HHS Region,5.0
202223,2021-22,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.51
202223,2021-22,Influenza Hospital Admissions,8,HHS Region,62.0
202223,2021-22,Influenza Hospitalization (Avg 7 Day),8,HHS Region,47.29
202223,2021-22,Average patients with influenza in ICU,8,HHS Region,3.71
202223,2021-22,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,1.06
202223,2021-22,Influenza Hospital Admissions,9,HHS Region,543.0
202223,2021-22,Influenza Hospitalization (Avg 7 Day),9,HHS Region,342.29
202223,2021-22,Average patients with influenza in ICU,9,HHS Region,35.71
202223,2021-22,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.61
202223,2021-22,Influenza Hospital Admissions,10,HHS Region,88.0
202223,2021-22,Influenza Hospitalization (Avg 7 Day),10,HHS Region,62.0
202223,2021-22,Average patients with influenza in ICU,10,HHS Region,9.86
202224,2021-22,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.24
202224,2021-22,Influenza Hospital Admissions,1,HHS Region,36.0
202224,2021-22,Influenza Hospitalization (Avg 7 Day),1,HHS Region,53.86
202224,2021-22,Average patients with influenza in ICU,1,HHS Region,4.14
202224,2021-22,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.49
202224,2021-22,Influenza Hospital Admissions,2,HHS Region,154.0
202224,2021-22,Influenza Hospitalization (Avg 7 Day),2,HHS Region,123.57
202224,2021-22,Average patients with influenza in ICU,2,HHS Region,19.86
202224,2021-22,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.32
202224,2021-22,Influenza Hospital Admissions,3,HHS Region,99.0
202224,2021-22,Influenza Hospitalization (Avg 7 Day),3,HHS Region,82.86
202224,2021-22,Average patients with influenza in ICU,3,HHS Region,13.86
202224,2021-22,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.93
202224,2021-22,Influenza Hospital Admissions,4,HHS Region,623.0
202224,2021-22,Influenza Hospitalization (Avg 7 Day),4,HHS Region,362.0
202224,2021-22,Average patients with influenza in ICU,4,HHS Region,69.86
202224,2021-22,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.19
202224,2021-22,Influenza Hospital Admissions,5,HHS Region,98.0
202224,2021-22,Influenza Hospitalization (Avg 7 Day),5,HHS Region,542.29
202224,2021-22,Average patients with influenza in ICU,5,HHS Region,72.29
202224,2021-22,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.4
202224,2021-22,Influenza Hospital Admissions,6,HHS Region,169.0
202224,2021-22,Influenza Hospitalization (Avg 7 Day),6,HHS Region,89.57
202224,2021-22,Average patients with influenza in ICU,6,HHS Region,21.0
202224,2021-22,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.23
202224,2021-22,Influenza Hospital Admissions,7,HHS Region,32.0
202224,2021-22,Influenza Hospitalization (Avg 7 Day),7,HHS Region,24.57
202224,2021-22,Average patients with influenza in ICU,7,HHS Region,1.86
202224,2021-22,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.24
202224,2021-22,Influenza Hospital Admissions,8,HHS Region,30.0
202224,2021-22,Influenza Hospitalization (Avg 7 Day),8,HHS Region,26.86
202224,2021-22,Average patients with influenza in ICU,8,HHS Region,1.0
202233,2021-22,Influenza Hospital Admissions,6,HHS Region,110.0
202233,2021-22,Influenza Hospitalization (Avg 7 Day),6,HHS Region,53.86
202233,2021-22,Average patients with influenza in ICU,6,HHS Region,11.71
202233,2021-22,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.19
202233,2021-22,Influenza Hospital Admissions,7,HHS Region,27.0
202233,2021-22,Influenza Hospitalization (Avg 7 Day),7,HHS Region,17.43
202233,2021-22,Average patients with influenza in ICU,7,HHS Region,0.86
202233,2021-22,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.15
202233,2021-22,Influenza Hospital Admissions,8,HHS Region,19.0
202233,2021-22,Influenza Hospitalization (Avg 7 Day),8,HHS Region,6.14
202233,2021-22,Average patients with influenza in ICU,8,HHS Region,0.29
202233,2021-22,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.09
202233,2021-22,Influenza Hospital Admissions,9,HHS Region,47.0
202233,2021-22,Influenza Hospitalization (Avg 7 Day),9,HHS Region,35.29
202233,2021-22,Average patients with influenza in ICU,9,HHS Region,5.29
202233,2021-22,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.09
202233,2021-22,Influenza Hospital Admissions,10,HHS Region,13.0
202233,2021-22,Influenza Hospitalization (Avg 7 Day),10,HHS Region,13.86
202233,2021-22,Average patients with influenza in ICU,10,HHS Region,2.29
202234,2021-22,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.07
202234,2021-22,Influenza Hospital Admissions,1,HHS Region,10.0
202234,2021-22,Influenza Hospitalization (Avg 7 Day),1,HHS Region,6.29
202234,2021-22,Average patients with influenza in ICU,1,HHS Region,1.71
202234,2021-22,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.18
202234,2021-22,Influenza Hospital Admissions,2,HHS Region,58.0
202234,2021-22,Influenza Hospitalization (Avg 7 Day),2,HHS Region,45.57
202234,2021-22,Average patients with influenza in ICU,2,HHS Region,7.29
202234,2021-22,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.14
202234,2021-22,Influenza Hospital Admissions,3,HHS Region,42.0
202234,2021-22,Influenza Hospitalization (Avg 7 Day),3,HHS Region,38.86
202234,2021-22,Average patients with influenza in ICU,3,HHS Region,4.14
202234,2021-22,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.2
202234,2021-22,Influenza Hospital Admissions,4,HHS Region,136.0
202234,2021-22,Influenza Hospitalization (Avg 7 Day),4,HHS Region,118.86
202234,2021-22,Average patients with influenza in ICU,4,HHS Region,50.57
202234,2021-22,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.09
202234,2021-22,Influenza Hospital Admissions,5,HHS Region,46.0
202234,2021-22,Influenza Hospitalization (Avg 7 Day),5,HHS Region,509.71
202234,2021-22,Average patients with influenza in ICU,5,HHS Region,66.0
202234,2021-22,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.22
202234,2021-22,Influenza Hospital Admissions,6,HHS Region,95.0
202234,2021-22,Influenza Hospitalization (Avg 7 Day),6,HHS Region,62.0
202234,2021-22,Average patients with influenza in ICU,6,HHS Region,13.86
202234,2021-22,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.1
202234,2021-22,Influenza Hospital Admissions,7,HHS Region,14.0
202234,2021-22,Influenza Hospitalization (Avg 7 Day),7,HHS Region,20.29
202234,2021-22,Average patients with influenza in ICU,7,HHS Region,1.0
202234,2021-22,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.07
202234,2021-22,Influenza Hospital Admissions,8,HHS Region,8.0
202234,2021-22,Influenza Hospitalization (Avg 7 Day),8,HHS Region,4.43
202234,2021-22,Average patients with influenza in ICU,8,HHS Region,0.43
202234,2021-22,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.09
202234,2021-22,Influenza Hospital Admissions,9,HHS Region,46.0
202234,2021-22,Influenza Hospitalization (Avg 7 Day),9,HHS Region,33.29
202234,2021-22,Average patients with influenza in ICU,9,HHS Region,6.71
202234,2021-22,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.05
202234,2021-22,Influenza Hospital Admissions,10,HHS Region,7.0
202234,2021-22,Influenza Hospitalization (Avg 7 Day),10,HHS Region,7.71
202234,2021-22,Average patients with influenza in ICU,10,HHS Region,0.29
202149,2021-22,Average patients with influenza in ICU,2,HHS Region,20.86
202149,2021-22,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.4
202149,2021-22,Influenza Hospital Admissions,3,HHS Region,124.0
202149,2021-22,Influenza Hospitalization (Avg 7 Day),3,HHS Region,94.43
202149,2021-22,Average patients with influenza in ICU,3,HHS Region,19.86
202149,2021-22,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.33
202149,2021-22,Influenza Hospital Admissions,4,HHS Region,222.0
202149,2021-22,Influenza Hospitalization (Avg 7 Day),4,HHS Region,155.43
202149,2021-22,Average patients with influenza in ICU,4,HHS Region,28.57
202149,2021-22,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.35
202149,2021-22,Influenza Hospital Admissions,5,HHS Region,183.0
202149,2021-22,Influenza Hospitalization (Avg 7 Day),5,HHS Region,128.86
202149,2021-22,Average patients with influenza in ICU,5,HHS Region,15.57
202149,2021-22,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.24
202149,2021-22,Influenza Hospital Admissions,6,HHS Region,103.0
202149,2021-22,Influenza Hospitalization (Avg 7 Day),6,HHS Region,72.14
202149,2021-22,Average patients with influenza in ICU,6,HHS Region,14.14
202149,2021-22,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.47
202149,2021-22,Influenza Hospital Admissions,7,HHS Region,66.0
202149,2021-22,Influenza Hospitalization (Avg 7 Day),7,HHS Region,31.71
202149,2021-22,Average patients with influenza in ICU,7,HHS Region,7.14
202149,2021-22,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.33
202149,2021-22,Influenza Hospital Admissions,8,HHS Region,40.0
202149,2021-22,Influenza Hospitalization (Avg 7 Day),8,HHS Region,24.29
202149,2021-22,Average patients with influenza in ICU,8,HHS Region,0.86
202149,2021-22,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.17
202149,2021-22,Influenza Hospital Admissions,9,HHS Region,85.0
202149,2021-22,Influenza Hospitalization (Avg 7 Day),9,HHS Region,64.71
202149,2021-22,Average patients with influenza in ICU,9,HHS Region,2.86
202149,2021-22,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.04
202149,2021-22,Influenza Hospital Admissions,10,HHS Region,6.0
202149,2021-22,Influenza Hospitalization (Avg 7 Day),10,HHS Region,3.86
202149,2021-22,Average patients with influenza in ICU,10,HHS Region,0.71
202150,2021-22,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.31
202150,2021-22,Influenza Hospital Admissions,1,HHS Region,46.0
202150,2021-22,Influenza Hospitalization (Avg 7 Day),1,HHS Region,22.86
202150,2021-22,Average patients with influenza in ICU,1,HHS Region,2.86
202150,2021-22,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.54
202150,2021-22,Influenza Hospital Admissions,2,HHS Region,171.0
202150,2021-22,Influenza Hospitalization (Avg 7 Day),2,HHS Region,175.86
202150,2021-22,Average patients with influenza in ICU,2,HHS Region,18.43
202150,2021-22,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.49
202150,2021-22,Influenza Hospital Admissions,3,HHS Region,152.0
202150,2021-22,Influenza Hospitalization (Avg 7 Day),3,HHS Region,114.71
202150,2021-22,Average patients with influenza in ICU,3,HHS Region,17.43
202150,2021-22,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.37
202150,2021-22,Influenza Hospital Admissions,4,HHS Region,246.0
202150,2021-22,Influenza Hospitalization (Avg 7 Day),4,HHS Region,174.14
202150,2021-22,Average patients with influenza in ICU,4,HHS Region,35.71
202150,2021-22,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.49
202150,2021-22,Influenza Hospital Admissions,5,HHS Region,255.0
202150,2021-22,Influenza Hospitalization (Avg 7 Day),5,HHS Region,171.86
202150,2021-22,Average patients with influenza in ICU,5,HHS Region,17.14
202150,2021-22,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.33
202150,2021-22,Influenza Hospital Admissions,6,HHS Region,142.0
202150,2021-22,Influenza Hospitalization (Avg 7 Day),6,HHS Region,81.57
202150,2021-22,Average patients with influenza in ICU,6,HHS Region,11.71
202150,2021-22,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.46
202150,2021-22,Influenza Hospital Admissions,7,HHS Region,65.0
202205,2021-22,Influenza Hospital Admissions,10,HHS Region,9.0
202205,2021-22,Influenza Hospitalization (Avg 7 Day),10,HHS Region,11.0
202205,2021-22,Average patients with influenza in ICU,10,HHS Region,0.57
202206,2021-22,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.3
202206,2021-22,Influenza Hospital Admissions,1,HHS Region,44.0
202206,2021-22,Influenza Hospitalization (Avg 7 Day),1,HHS Region,17.57
202206,2021-22,Average patients with influenza in ICU,1,HHS Region,1.29
202206,2021-22,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.2
202206,2021-22,Influenza Hospital Admissions,2,HHS Region,64.0
202206,2021-22,Influenza Hospitalization (Avg 7 Day),2,HHS Region,51.29
202206,2021-22,Average patients with influenza in ICU,2,HHS Region,11.43
202206,2021-22,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.3
202206,2021-22,Influenza Hospital Admissions,3,HHS Region,92.0
202206,2021-22,Influenza Hospitalization (Avg 7 Day),3,HHS Region,68.86
202206,2021-22,Average patients with influenza in ICU,3,HHS Region,13.43
202206,2021-22,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.26
202206,2021-22,Influenza Hospital Admissions,4,HHS Region,174.0
202206,2021-22,Influenza Hospitalization (Avg 7 Day),4,HHS Region,150.0
202206,2021-22,Average patients with influenza in ICU,4,HHS Region,32.43
202206,2021-22,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.3
202206,2021-22,Influenza Hospital Admissions,5,HHS Region,158.0
202206,2021-22,Influenza Hospitalization (Avg 7 Day),5,HHS Region,184.71
202206,2021-22,Average patients with influenza in ICU,5,HHS Region,23.29
202206,2021-22,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.52
202206,2021-22,Influenza Hospital Admissions,6,HHS Region,220.0
202206,2021-22,Influenza Hospitalization (Avg 7 Day),6,HHS Region,133.14
202206,2021-22,Average patients with influenza in ICU,6,HHS Region,26.14
202206,2021-22,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.94
202206,2021-22,Influenza Hospital Admissions,7,HHS Region,133.0
202206,2021-22,Influenza Hospitalization (Avg 7 Day),7,HHS Region,68.29
